chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.43789858,2533.3663430563297,2193.5533509705347,5327.1708984375,0.2565147569444444,-347.4705,67.811356,-3.5590503,2.901001,-29.730795,23.562624,-24.147396,-11.336344,-15.727057,-19.777035,6.188064,-3.7612977,-4.0658154,-11.132379,7.2871146,-7.1179867,-5.160269,2.1251142,-9.8193445,-5.7457457,neg
0.42136925,1457.5403729869302,1247.5495552005489,2573.169921875,0.09552951388888889,-304.52335,130.83853,-50.853264,-14.12273,-18.365229,-5.278745,-7.4330816,-11.54928,-5.274822,-7.5479503,-8.59912,-3.84031,-2.7243187,-7.8949804,2.003863,-1.7752683,-8.87723,-6.4791665,-4.208659,-8.001515,neg
0.414774,2193.9567036822496,1890.9017348818065,4128.153665587895,0.22705851129617413,-431.6834,60.64836,-16.031649,9.073458,-24.388775,2.5527217,-7.158684,-6.1627355,-3.3256972,-6.519768,0.18824172,-3.7433314,-1.5763307,-1.0767989,1.539998,-3.1306398,-7.8152056,-6.972092,-4.035043,-6.817181,neg
0.45971093,2131.0486888285154,2419.5525296153587,4243.21912400266,0.1132337575987842,-427.77194,101.602005,-7.4582334,3.968057,8.972147,8.942246,3.6860592,-1.4365244,2.31058,-1.9514581,-0.5606006,-0.8077002,-3.6334877,-3.2505617,-3.2451558,-3.3605742,-9.899261,-4.738394,-2.2439804,0.3318534,neg
0.32312775,1222.8304390071153,940.914100212262,1977.2547104779412,0.09558249080882353,-329.86743,122.867615,-47.30694,-17.383272,3.7830458,-23.652763,-4.9737296,-8.007111,-26.995312,-4.1422315,5.8101077,-4.833552,-1.0010751,-2.3819795,-6.314418,-4.8399444,-9.417555,-6.0473275,-0.17138174,-4.868462,neg
0.47128904,2285.787101259205,1931.4203916986721,4183.5853908372965,0.30666185461956524,-423.95322,36.45579,-28.908201,0.15816772,-8.624607,2.0472534,-5.543805,-4.143977,-12.200256,0.82988507,2.0305216,-5.685455,-1.366403,-4.575958,-1.7349459,-3.332844,-1.2061042,-2.3317814,-2.1562843,-5.0322795,neg
0.38889027,1131.9861577365748,951.9450547482134,1821.0050142728364,0.09199171799879807,-357.39474,113.9958,-28.585445,-22.131178,-2.5399942,-2.6779628,1.8633384,-3.3821676,-12.245564,0.5956,6.3278265,-4.4522605,-6.1057024,-3.2606447,-1.1616594,-4.26947,-6.8716183,-4.77123,-6.969833,-10.253036,neg
0.3766725,2780.450815997818,1860.822912872741,4775.718858506944,0.23007390528549382,-391.93784,49.615417,-23.135614,8.235889,-15.724279,9.078015,-25.963804,-10.815701,-17.207098,-5.578767,3.3173451,-12.6612215,0.55081064,-5.0375752,-1.8243953,-6.8435383,-5.261495,-5.536725,-2.3587174,-1.1276752,neg
0.53776073,2200.634744762728,2414.507270252332,4957.2509765625,0.11970960259103641,-440.4783,48.26329,3.6935844,-9.419227,-1.793405,3.376335,-2.9081805,-3.0384839,-6.2122254,0.32297638,-6.1321874,-4.6764007,-7.157291,-2.9900184,-2.2467818,-0.55797964,-4.357478,-5.2233543,-3.7495604,-3.010312,neg
0.26809633,1116.553957048959,1241.8282476129643,2123.3550136529125,0.07164618729773463,-429.32407,71.60274,0.20200503,7.18032,-16.111732,-8.290227,-11.070469,-10.614047,1.2712716,-2.655734,-6.2717705,-7.561984,-6.166013,-8.682237,-6.6951814,-2.716356,-3.71904,-4.6195664,-8.540186,-4.89291,neg
0.38515288,2787.9927307013586,2608.532564929118,5549.079416187238,0.17459017063284518,-479.41782,36.89527,-3.706964,10.586682,12.02776,5.64377,-5.4475527,-13.757161,-4.3819156,1.9633961,-0.71831685,-2.8672457,-8.380668,-1.3306371,-2.178792,-3.397893,-4.0830803,-4.75938,-1.8888572,-0.7428867,neg
0.41548052,2149.5838578818766,1613.8501038905083,3956.095597550676,0.18219489020270271,-307.52533,67.610954,-49.780907,19.769068,-38.581966,-1.2550255,-16.239796,-3.6654668,-8.000971,-12.185933,-7.319315,-11.044965,-10.681959,-12.930258,-6.560079,-16.508322,-3.3681903,-2.9037328,-8.0194845,-11.189411,neg
0.4442206,2391.4564649293125,2024.996524084945,4475.392346095789,0.2669292081429504,-582.5917,25.818268,-5.78604,12.732755,1.0324719,7.0416503,-2.8124743,-3.2187471,-1.452121,4.4449153,-0.16907507,-2.453229,2.0487711,-3.2180352,-1.7478315,-0.80363494,-0.49143642,0.2869995,1.63526,-1.9916495,neg
0.42187965,2158.942044508445,1948.3414271290576,4144.622729198042,0.23132765436746988,-443.66382,63.752422,-8.961058,-0.36747703,-12.47239,1.8946459,-13.423101,-7.1304064,-11.306446,-0.39958146,2.7916448,-11.864478,-0.31462926,-7.647739,-0.62067634,-5.266703,-9.141443,0.84298944,-6.79087,-6.1429133,neg
0.43104452,1919.3961735742828,1532.143996888871,3474.8414881089157,0.13191492417279413,-324.1422,90.21636,-46.41118,35.16751,-0.19568478,13.844215,-10.346455,-4.1402655,-1.6987963,-1.5237377,0.35156035,-3.08061,-1.6617943,-5.6463394,-0.17060398,-6.432972,-4.2811685,-5.513698,-5.0314116,-5.6217623,neg
0.5025348,2589.5304911070484,2265.149003656078,4959.847683376736,0.2658179012345679,-442.06284,52.70141,-16.018806,4.724182,-15.368512,-15.657263,-23.811644,-17.869617,-13.2924385,-0.5888002,-11.229713,-1.7322533,-1.3437759,-2.2290788,-7.0895486,-3.2888439,-4.602,-4.3776608,-5.111236,-2.903247,neg
0.4656978,3019.517587210865,2140.9939396619375,5499.677639563107,0.2874585988066343,-465.7416,28.446377,-39.9917,23.302223,2.9401941,20.664192,-22.104116,0.5269054,-13.628252,-7.1410675,-4.2003694,-5.1598372,1.3222532,-7.815771,-0.032514058,-10.123976,-3.4159343,-9.590603,-0.89272034,-1.201429,neg
0.40508923,3269.4285720626995,2150.5469671077576,5668.836488934346,0.3231928972791798,-315.31372,29.118053,-24.04639,16.400055,-37.48901,13.943199,-21.797312,5.737099,-23.357416,-0.5892854,4.251067,-17.926994,-0.33772942,-6.1492267,1.7800813,-7.7561946,2.3749454,-7.012481,-2.9598227,-4.760091,neg
0.26840264,1359.6564341530568,858.5041120440785,2108.750644899764,0.1000534345518868,-537.23505,31.580133,9.445827,17.659636,-2.8709588,13.195469,-3.2193782,-0.8614712,1.1560787,-0.41999,-1.1479169,-2.1835258,1.9193703,-2.8224537,0.06183686,-1.7294929,1.2989285,-0.50711745,-1.543032,-1.1216424,neg
0.49076065,3235.238164384426,2534.4870182919217,6221.115638469828,0.3657712972940613,-474.70422,29.494642,-16.492191,1.3040723,-9.191039,-2.0848005,-9.953549,-6.065203,-5.4844556,2.2496455,-7.0267305,-1.162471,-10.065774,-3.0886877,-3.3813443,-7.7502894,-6.7935367,-10.94347,-3.0244627,3.0232925,neg
0.40331042,2424.19650680725,1837.8510466598525,4474.931663441881,0.1691118757301402,-321.82718,60.67491,-16.52536,32.012623,-14.125907,17.70917,-26.08351,-5.2559295,-4.9479146,-12.529965,-2.4271548,-1.9872532,-4.0212274,-12.314019,4.318451,-10.365646,-2.3226612,-9.445145,-13.463869,-1.9235281,neg
0.389457,1263.7099043887758,1150.9555386137265,2002.3026826365895,0.09704832367549669,-522.70953,67.771965,-14.412837,-28.926619,-19.319595,-11.133856,-12.549313,-14.697575,-8.550294,-2.8921196,-2.52602,-2.9810116,-6.184547,-7.722747,-2.4704044,-2.4723527,-5.010245,0.16093417,3.8980746,-0.2266239,neg
0.5217365,1957.9884033384465,1995.2599609593142,3753.654277117955,0.10995359916907514,-415.23737,93.55166,-15.021825,-7.2501593,-7.2619853,-7.72317,-6.1603756,-7.975592,-9.386886,-5.349243,-12.615529,-6.571083,-3.1359303,-4.589252,-5.4064054,-2.1903362,-7.6032276,-9.125721,-6.332752,-3.9932501,neg
0.4873824,2051.24048459706,2175.6902678751567,4468.3309332368335,0.17599688689720813,-440.88828,47.082375,-5.9322753,18.0428,-12.288979,3.9453561,-11.820578,5.7836146,-4.689725,2.2463148,-1.8305192,-6.3413134,0.6459256,-5.5939097,-5.4729495,-9.591659,-5.0461006,-11.41535,-3.2707133,-5.999892,neg
0.3949058,2075.619214332095,1914.5155271599301,4305.11183263312,0.20442462471676737,-450.2539,57.055668,-22.85348,4.0453825,-18.03937,3.0533924,-14.304242,-13.0522375,-18.24462,-19.406527,-0.36276767,-16.73463,-2.041209,1.3457477,-3.1367118,7.0729914,-5.813362,-5.7100067,-1.9175075,-12.092826,neg
0.57120806,1816.1350021833457,1825.0649737319468,3654.3568359375,0.32915625,-483.49258,58.15517,-2.7182631,-0.729212,-9.08824,-1.3142041,-2.4408312,-5.9406824,-4.4920397,-10.09855,-5.9877353,-6.0440264,-10.262711,-7.1705794,-3.9801767,-5.1991043,-4.0951633,-1.3858461,-4.265814,-3.3887727,pos
0.5314968,2198.716767733007,1888.2343168330406,4208.66455078125,0.27815987723214286,-433.09048,60.264282,-26.16518,2.5187976,-15.90986,0.32586604,-2.7854705,-11.784674,-7.388179,-2.5719216,-1.7298087,-10.746352,-2.9632056,-5.1445093,-5.620103,-3.2498672,-5.51665,-2.2070913,-4.264039,-2.320839,pos
0.5843152,2084.611263908888,1842.388419724495,4036.8269954819275,0.29738681287650603,-475.2444,57.068275,-18.53771,13.677023,-8.419127,-4.364109,-6.524787,-8.071658,-6.6439466,-8.088365,-4.703577,-7.319043,-1.3845677,-4.544714,-4.2956634,-2.699736,-4.83966,-3.8605027,-6.774159,-4.9502316,pos
0.57299113,2250.731687768711,1921.030209381434,4345.449053230932,0.2981412208686441,-458.3843,53.26035,-16.026552,4.4386516,-6.37212,-8.173603,-9.059227,-8.197128,-1.3634923,-0.80490696,-2.2319157,-6.077919,-3.1107736,-2.2115197,-2.6551082,-3.207584,-6.9195814,-2.105182,-3.5759015,-5.851491,pos
0.46009755,1708.1870851133253,1641.9916252676717,3270.6881142336574,0.2126766784452297,-394.84634,61.077057,-18.470284,8.847164,-6.6193337,-9.628572,-13.872901,-6.622619,-3.0886693,-8.047038,-3.00443,-8.757847,-3.9925904,-4.600787,-10.291635,-6.032247,-4.636366,-3.0496218,-5.1958194,-4.777863,pos
0.5602257,1533.1838866971111,1461.4829464447648,2878.3931408898306,0.1607714292019774,-427.08182,80.42355,-18.409506,3.6775048,1.1282097,-6.082078,-3.9741225,-9.818727,-10.964529,-9.417866,-4.9960747,-5.1016564,-6.587565,-7.8249955,-7.9179535,-6.911882,-8.944178,-6.155079,-4.5792007,-7.558962,pos
0.5894328,2181.665766530083,1916.788783807207,4245.785920516304,0.3158613564311594,-474.20404,57.00923,-24.09179,4.866645,-6.4190364,-8.042797,-9.087443,-6.1162524,-2.959233,-6.8274627,-6.593569,-7.0148544,-1.8465385,-4.676145,-6.4842277,-3.87494,-6.043956,-5.267558,-2.1514199,-4.219056,pos
0.5375609,2373.0821792626175,2018.2408942400562,4553.034489329269,0.36271811030052264,-499.06464,36.696686,-23.61576,1.6754178,-10.354378,-8.389403,-8.504878,-5.0789304,2.8643482,-3.8077328,-4.5299563,-4.3289933,-2.403387,-4.726456,-7.4550934,-3.3787317,-2.409119,-3.221908,-3.3714156,-0.46690863,pos
0.41787037,1623.9763788421728,1433.130596191099,3053.9905476120284,0.12950815644654087,-346.64252,82.27248,-23.400135,20.658554,-7.7919617,-12.224147,-19.755604,-23.498358,-1.9624306,-4.882215,-5.5014606,-1.5883305,-1.1904196,-4.051705,-4.550855,-10.289647,-14.543225,-7.041889,-4.681404,-6.355091,pos
0.45134866,1903.3106818024619,1715.0883327497993,3678.61525591682,0.27573349896599264,-411.82132,66.72196,-25.135162,9.746234,-5.9081297,-6.7012587,-15.157928,-14.103127,-4.444971,-11.740288,-7.4867163,-6.835803,-7.494271,-7.278063,-4.706597,-2.1103547,-3.4090652,-4.8603764,-6.574682,-7.5767508,pos
0.5685149,2115.830532448166,1724.607694302266,3956.528158748851,0.179840087890625,-355.05682,62.309097,-29.134722,15.587699,-12.8397875,-6.9308825,-9.75692,-12.655881,-6.3339415,-3.2266257,-0.26963583,-11.852388,-0.18315277,3.5125158,-4.4891386,-3.7883239,-4.58761,-5.4622254,-7.243688,-3.635786,pos
0.4854906,1803.227274930052,1514.0078234274274,3375.0870988175675,0.17975348395270271,-369.9201,77.72118,-43.531815,2.9023972,-21.046791,-5.96545,-9.269716,-18.7491,-7.2434454,0.069296,0.8483344,-10.802448,0.47116354,-0.6853093,-12.754488,-6.9465394,-6.16285,-7.7962465,-6.396797,-4.871747,pos
0.58523005,2012.212098154416,1719.4620375522127,3800.056188246783,0.29192397173713236,-430.88013,64.34528,-17.067465,11.335563,-9.333197,-8.528459,-9.701463,-8.505284,-5.1150017,-8.342171,-7.16148,-4.479561,-2.1445653,-3.7106364,-1.6007457,-6.263631,-5.1430054,-4.4075813,-3.9947948,-3.3215504,pos
0.53469306,2258.1629906580765,2015.36569177753,4416.368330285904,0.3863759142287234,-494.8257,27.409395,-11.240485,5.636405,-2.3097978,-4.492385,-4.701411,-2.8670015,4.015618,-1.2262902,-4.943622,-2.2681766,-0.28235665,-4.00324,-4.8285923,-3.3311546,-3.24222,-1.7881405,-4.635321,-3.3078244,pos
0.5505411,2465.83919210989,1776.7519275360444,4449.209359975962,0.22456376631181318,-455.79257,50.971306,-28.340313,1.2294369,-10.736127,-7.785427,-1.7577324,-8.9932,-3.3478346,0.9000539,-0.11504299,-4.386699,-6.4970193,-6.2219667,-4.9143553,-6.45431,-6.122595,-3.562781,-3.6764195,-1.2073092,pos
0.5981344,1918.546650594716,1693.6307285332116,3607.2655367564007,0.24515836784638553,-513.4304,74.50148,-25.079195,14.601969,-9.582366,-4.626822,-1.0648352,-4.516212,-2.3099127,-7.978437,-10.803394,-6.342799,-6.5605454,-14.801499,-8.136966,-9.149938,-7.023052,-4.1019707,-5.565712,-0.733852,pos
0.5084307,1921.2441339369307,1603.392677982867,3603.0877364309213,0.16136777490601503,-390.26245,83.38483,-34.244324,14.583825,-12.634881,-11.730261,-2.1180255,-7.548763,-15.079577,-11.334808,-7.588129,-8.319357,-4.0425406,-9.982912,-11.735467,-4.1866474,-7.958374,-11.03632,-5.2290864,-5.6759024,pos
0.44939333,1827.7034085596138,1638.082911754126,3526.7154759754335,0.2010166410765896,-436.73486,78.85778,-30.523254,16.219704,-16.689266,-8.4002495,-8.382257,-10.544356,-0.644362,-1.6378483,-7.6336675,-11.775461,-8.704776,-9.695235,-5.061588,-7.5571065,-5.356995,-7.46113,-7.6019435,-4.189486,pos
0.59250796,2130.511777885971,1854.2597325715967,4140.442366626381,0.24582128366712708,-438.10757,58.916176,-20.377426,3.7754598,-10.581952,2.7033854,1.467537,-4.5036917,-8.278305,-9.709664,-1.3862147,-3.3211489,-3.115726,-4.4603043,-2.801996,-4.635128,-5.1442137,-2.971467,-4.829905,-5.1833577,pos
0.6228601,2426.936759111505,1924.6221130612228,4534.9822998046875,0.2612270779079861,-536.1536,55.641193,-18.930988,10.830403,-6.7561574,-2.85471,0.9798968,-7.1004343,-4.511057,-5.128163,-9.069239,-9.935203,-3.0813692,-3.6091025,-5.223276,-3.305577,-3.122764,-4.207639,-2.5760133,-1.2505492,pos
0.5763883,2667.2561853121406,2072.449339621558,4998.810265048238,0.4211114460989933,-429.26825,32.024166,-32.464165,11.0033245,-12.006945,-8.116552,-8.056539,-6.560685,-0.10935309,-2.6948144,2.0001874,1.6063327,2.1400728,-2.5814123,-2.8404706,-4.0613613,-5.902791,-3.0744994,-3.5439548,-3.4755626,pos
0.57018185,2154.449843925834,1916.0607462284622,4240.09386427859,0.2989216256648936,-484.7661,58.158054,-9.162951,9.945887,-9.357685,-6.793298,-6.177559,-10.060851,-3.3612313,-6.390686,-2.4209754,-3.5713289,-6.436165,-6.415969,-4.4804387,-4.243432,-4.987371,-0.90009135,-4.014025,-1.7817305,pos
0.5758943,2309.8262706489922,1891.9748829066418,4314.941976672021,0.2601375401577103,-482.87115,53.61924,-17.30147,17.324835,-4.2653604,-6.2866955,-4.1112614,-8.137368,-8.685964,-4.772152,-4.543019,-6.7805705,-3.6485424,-5.5243564,-4.7482963,-5.530713,-5.9597073,-5.688097,-4.610028,-3.4404097,pos
0.42565152,1640.4925412472392,1375.561122768405,2979.7026036149364,0.17701850503177965,-338.11905,87.48166,-36.04692,4.843427,-19.072369,-10.990762,-10.112215,-30.387213,-16.467094,1.0128527,-5.7270856,-13.198575,1.5201885,-1.5473022,-6.180615,-4.363357,-5.2671146,-7.765241,-11.367916,-3.516972,pos
0.59031504,2176.4384276452124,1766.8080011907741,4017.667129664745,0.2568311969053398,-463.40723,53.894577,-25.414633,15.337426,-8.162696,-13.452726,-4.150349,-7.0658364,-9.512997,-6.4152226,-1.4944935,-5.1415086,-0.91683483,-6.275933,-7.203044,0.2409182,-7.0414176,-6.7490544,-0.749959,-5.4484563,pos
0.60274756,2368.717331564227,1917.2245991585892,4479.460413315717,0.21664518468520222,-522.83844,28.602345,-4.03426,3.0210779,-3.1790068,0.39554211,0.014034243,-5.338593,-5.631624,-2.5368123,-1.5480448,-3.9688914,-1.4751142,-2.17296,-2.742628,-1.842267,-2.6225793,-1.8807645,-2.179703,-2.2997987,pos
0.57353127,2289.334414367053,1904.5666065493976,4413.3897047776445,0.30948714371565933,-459.45374,52.294094,-29.513498,7.497149,-13.057631,2.316668,-7.045501,-11.211183,1.2979348,-8.869889,-3.1686099,-6.403523,-4.0936513,-3.0087335,-11.621641,-6.3331695,-4.6622047,-3.882753,-6.0413227,-6.076281,pos
0.47487643,1890.2062499507515,1662.8807757808268,3586.6771307517224,0.2703694020669291,-387.32642,69.078575,-20.872547,26.329369,-3.204766,-18.71914,-3.8399026,-10.861961,-8.3313265,-6.4139967,-11.829032,-9.142272,-4.1358395,-3.5852592,-5.7622514,-8.377209,-3.415726,-5.686754,-7.8527775,-3.7950723,pos
0.622694,2457.427525184355,2113.9632211238204,4864.740411166487,0.34259243669181033,-516.3178,39.936577,-18.203026,5.6401863,-5.83222,-6.1304917,-7.452484,-7.9140224,-0.703167,-1.9939699,-5.583849,-4.6898646,-3.7610059,-7.0271335,-3.330533,-4.09533,-4.254632,-3.4209576,-4.8415203,-2.377439,pos
0.52508986,2005.4780567217524,1851.1648586216993,3909.6930252878287,0.2989758943256579,-443.8604,53.891903,-22.933676,-4.780157,-1.5937556,-5.443986,-1.3397038,-4.5121365,-7.4773746,-3.4670973,-4.672883,-9.47406,-3.2245433,-1.1600769,-4.0237675,-3.5020437,-5.939657,-5.698477,-3.4853356,-2.9713964,pos
0.6010138,2429.794098364144,1964.5447712419361,4675.328871783088,0.321339668679972,-421.78027,51.689476,-27.424112,0.8032213,-8.243753,-4.092437,-3.1517727,-14.902583,-7.674342,-4.7473345,-5.059368,-0.043007538,-2.9100068,-5.377738,0.58152294,-4.294167,-5.366453,-0.633703,-5.6898026,-5.103861,pos
0.4375688,1942.9334181762085,1651.8348523204868,3572.1780711206898,0.24248816579433496,-368.4915,67.901924,-34.77989,12.740422,-16.766922,-5.460597,-10.026407,-13.964569,-9.463447,-10.998867,-3.7828639,-10.114524,-4.428055,-1.8226268,-0.28335398,-2.666398,-4.7205486,-2.716207,-4.875254,-1.8757718,pos
0.49504578,2218.131028324355,1613.4946996217475,4083.0791369665785,0.11870249952794562,-465.95026,41.69473,-17.540945,11.598022,-11.688652,-2.619417,-8.460961,-8.12223,-1.6460164,-3.5997732,-3.0439143,-4.408578,1.868274,-1.1404065,-2.3964508,-4.450167,-3.6003675,-2.8923373,-6.448284,-3.555637,pos
0.52538574,2033.9526729071436,1637.164773285982,3715.567276062753,0.2896436930668016,-410.73303,44.620586,-28.204552,9.628999,-11.009708,-18.311357,-5.2526965,-1.1881026,-3.0599716,-1.5603114,-1.1466398,-4.2935376,1.2918013,-6.4917517,-4.8779135,0.042962942,-6.8773932,-1.2748114,2.375689,-2.8180163,pos
0.5313948,2080.0416273032533,1750.880155018199,3869.6881049502213,0.2724695796460177,-445.95572,69.99763,-22.893871,-14.25932,-17.05376,7.570893,0.8869121,-21.09944,-4.2881455,-3.8781934,-9.035543,-3.6625023,-4.8989897,-6.860579,-4.9584017,-1.3713125,-2.5293016,-2.060464,-1.7046885,-3.7691157,pos
0.5388555,2057.619266336791,1710.8325297688862,3888.2427978515625,0.2642142159598214,-429.91464,63.227894,-29.89603,6.8319755,-3.6128068,-5.184022,-9.660088,-16.689037,-5.518564,-5.422335,-7.6768956,-5.990472,-3.8077266,-6.915879,-6.621549,-3.9795742,-5.4056005,-5.96006,-3.5323474,-3.8507354,pos
0.5257685,1900.6035723785396,1644.5145214277468,3626.3948695866143,0.2306878998523622,-414.2449,71.89736,-33.411797,14.263086,-5.6274233,-11.447112,-7.447671,-18.644361,-8.267182,-4.6620007,-7.5321007,-5.200321,-1.4384477,-4.6426167,-7.781986,-5.0569034,-6.007428,-4.840492,-2.717358,-4.112583,pos
0.4926381,2367.4743758396576,2232.7846049374402,4578.72802734375,0.1357177734375,-413.95325,83.01328,-26.408789,12.77766,-7.2172275,-4.1016984,-9.539832,-9.5007105,-17.288244,-17.053125,-20.267654,-11.446751,-7.7430243,-7.3194957,-8.688191,-2.4498823,-11.091523,-5.4862704,-13.94146,-11.238272,pos
0.34178844,2512.4210867374304,1691.889690853233,4170.469590484119,0.20338514984631148,-438.29736,53.52547,-6.022765,7.566389,-46.393856,-8.578148,2.51782,7.8699718,-19.341198,-11.333234,-0.07646095,-2.097162,5.609558,-3.4762366,-3.187546,-8.923695,-5.7840075,-8.565258,-4.321893,-4.9605045,pos
0.37063882,2590.1363309436624,1554.5143274739619,4079.0502341396837,0.22273566923945784,-326.4306,69.627365,-27.260248,9.882278,-48.94006,5.441643,1.8100338,-2.4330935,-21.437567,-7.951279,-0.095862195,-9.0059185,-3.0862162,-8.498694,-6.2770085,-8.123164,2.4032636,-11.352793,-6.950474,-6.43278,pos
0.29958156,2891.1833311488513,2573.9376214177146,6098.77694936899,0.1977297604739011,-346.6558,66.28358,-19.529184,-6.2787538,-14.203345,4.6939263,-13.905195,1.1655967,-17.251816,-12.991441,-18.4633,-9.442562,-7.1015224,-2.5016692,-4.5455337,-11.670881,-1.4569949,-15.884567,-10.40138,-3.5181136,pos
0.33343816,2058.708136552467,2017.4709385508481,3878.422427442929,0.2557702011414254,-546.083,21.235455,-1.6352638,1.0778648,-6.4877634,-3.3125663,-3.7943497,-2.5323877,-0.63185346,-0.33294418,-0.10629592,-1.6343619,-2.4628582,-3.858122,-3.5124469,-2.406091,-1.1831472,-1.8195958,-1.3318512,-1.2998651,pos
0.37711987,2479.2579171673306,1886.214305514215,4535.307939403553,0.1892734275856599,-411.30072,38.97412,-19.489954,13.230174,-17.73258,1.9398973,-26.7203,-4.2634563,-14.705509,-12.744247,7.5158253,-8.987213,-3.8052204,-2.812778,-2.073929,-8.258933,-4.1733255,-4.7307186,-2.222625,-0.3060831,pos
0.51882553,1949.3370837280477,1700.184948932876,3632.7375,0.2688984375,-381.57098,81.329,-26.370794,3.476566,-12.337755,-0.3431817,-1.3041439,-14.337177,-12.475099,-13.028078,-6.0697227,-4.862688,-4.5611234,-5.1825776,-2.6489458,-2.1493385,-4.6365514,-4.0008683,-3.5776086,-1.690233,pos
0.57120913,2294.375712925712,1698.95534906355,4093.7641344572367,0.24743009868421054,-440.58426,74.66872,-45.951244,14.107921,-17.07511,-8.3351555,-6.943612,-11.648497,-2.1718245,-3.319837,-4.2869368,-5.298672,-0.054777496,-3.501513,-3.40724,-6.4975224,-4.536685,-4.217173,-7.038527,-3.4567919,pos
0.39378113,1751.671225758208,1579.3475112263568,3298.983439993351,0.28944689162234044,-470.4356,38.686394,-12.771212,2.685843,2.8010516,0.18778118,-1.6843657,-2.5458765,-4.8782635,-7.8121705,-1.1456332,-0.7342992,-4.90139,-4.6135015,-3.152953,-5.064207,-5.8763103,-2.9597208,-2.3547049,-2.2780967,pos
0.46941736,2160.1627991180894,1638.1956994601474,3799.4703584558824,0.30416475183823527,-417.06442,72.69006,-44.157524,9.279143,-5.1975923,-11.672619,-13.488675,-8.162728,-1.853863,-4.5581017,-7.2728205,-4.253565,-1.1136837,-10.780687,-5.3963065,-3.8772995,-7.7276726,-5.76086,-5.585421,-0.033784453,pos
0.44100517,1792.7464734508053,1408.7440404291217,3090.7588835685483,0.1323894729262673,-374.62543,69.32153,-17.686102,13.481064,-8.05172,-6.6088166,-7.0207777,-9.133024,-7.3134265,-8.009441,-2.6567702,-7.9684644,-6.243281,-3.3627887,-4.955708,-8.390356,-10.208262,-6.8080044,-8.757499,-7.9591565,pos
0.64949477,2351.216952456307,2023.9318567146447,4541.514775524401,0.3088835973173516,-471.4004,39.639576,-18.216959,3.3884685,-4.5035872,-9.806173,-5.683626,0.3500785,1.0144968,-3.486386,-2.7882874,-4.3806458,-1.5148805,-3.4613233,-3.281373,-0.9153026,-4.155422,-2.6533477,-2.843879,-2.7349074,pos
0.53158504,1858.7173909693984,1482.9954411931385,3328.1412419913704,0.21438815703451883,-414.2834,86.63578,-30.623512,0.35014182,-14.776038,-3.7982984,-7.069209,-9.962344,-3.5629113,-4.4123955,-2.5706785,-8.541423,-5.3964076,-4.84322,-5.5677485,-3.8499925,-8.9867325,-8.233668,-3.9372559,-4.592416,pos
0.56218845,2065.8004482385,1640.5060131248852,3839.782455119681,0.1892115816156915,-383.8548,84.623505,-39.730328,-0.38204348,-15.834036,-10.955081,-2.9676273,-12.25856,-4.9245143,-4.1881237,0.4836134,-1.1399019,-7.946663,-8.513332,-9.115197,-5.6474786,-8.519874,-4.6385965,-0.26900575,-6.469885,pos
0.50050896,1716.2933899718216,1564.6401157864436,3195.5751953125,0.21341145833333333,-378.82822,84.03265,-32.389084,-3.9800677,-6.452743,0.7420821,-3.917473,-8.739082,-20.786259,-15.564545,-0.24032952,-10.2005825,-6.045737,-0.50788105,-6.3586674,-3.8602457,-2.7345068,-8.05696,-4.3213153,-5.780317,pos
0.48861584,2125.869181175972,1850.2633258424207,4106.485610410392,0.27215208490210846,-413.21716,53.542038,-22.208223,12.78323,-5.6049275,-7.6146946,-9.25492,-12.121308,-1.8928993,-2.3761394,-7.644257,-8.331652,-0.15197487,-4.7279406,-8.024439,-1.3834378,-0.61284405,-1.9162259,-2.9648995,-2.2889507,pos
0.46420845,1523.4049083417372,1582.6804041824198,3021.18156951608,0.19410601865898058,-429.4475,83.4316,-15.277313,7.395058,-11.247171,-7.700002,-7.612307,-11.274208,-9.034152,-14.609258,-7.378885,-6.9544287,-8.125024,-7.926142,-7.276783,-7.6750336,-9.766131,-7.1377254,-7.2991304,-3.4812572,pos
