chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.38277498,1415.0087849232286,1641.801448975666,3022.0662452232905,0.06048550177087771,-374.08398,138.00732,-11.523043,54.37171,-17.902834,22.133211,-10.0989485,3.6899567,-7.7660446,-6.978082,3.7438061,-7.958559,9.333193,-7.371399,-0.46862087,-5.6503563,0.09085872,-0.6935171,0.28168327,-2.3071918,No PD
0.3126983,2030.3794383096308,1857.4042592420544,4176.620224774894,0.09340703475510967,-380.3214,98.71143,-27.217464,58.37883,-26.404856,22.887062,-9.608181,0.921658,-4.0243964,-2.0072124,4.0572104,-5.6341133,-0.41113007,-7.7842274,2.15103,-14.641256,5.35198,-1.9377801,3.761189,7.5645,No PD
0.40715587,1780.376793284175,1756.4125384823294,3648.6681341355848,0.08062993531586021,-350.62802,112.864586,-9.53649,52.0293,-16.852026,23.518196,-10.433684,8.217422,-4.866299,-10.234068,6.8522034,-6.3196025,4.143715,-9.223459,3.276297,-2.357593,-2.7331758,-3.4847016,0.0574456,1.7309786,No PD
0.43018115,1363.6442168391623,1722.9380506733216,2913.7753310361745,0.051921826403287914,-434.15475,125.03499,2.6252458,44.78978,-13.043567,26.433775,0.131905,17.004898,-1.41409,4.264549,5.6957297,-5.810231,8.261104,-6.3758736,9.459026,-3.2185748,4.4447966,2.7153294,-0.2576155,-0.3027985,No PD
0.45648518,1431.6382409790283,1689.8759071863228,2962.698182247937,0.055312907136653156,-397.25766,107.658714,14.783679,30.784729,-4.08266,16.19856,0.7531156,12.436496,2.6710427,-0.66949296,6.7822375,0.44886202,4.794086,-3.0080264,8.294142,1.6853664,2.0850153,1.9599078,-1.0856913,0.9982804,No PD
0.4033529,1490.0488323036288,1781.96819873577,3332.0759633953653,0.05427106323568753,-466.19043,127.92275,-16.323324,55.898907,-18.339735,31.27314,-5.7116365,17.184202,-2.8384795,5.6889086,8.130468,-4.9440265,9.888526,-4.2802486,16.653833,-1.7371641,8.695935,-0.20154355,-1.1024874,-0.33714727,No PD
0.4905842,1457.3951112565744,1815.6655259335835,3250.258952241324,0.05011472726542417,-443.99454,106.53851,6.538896,36.25413,-7.8811255,23.652668,1.8251551,16.77962,7.0570354,4.939301,9.551112,-2.9280064,7.0370383,-1.2632426,9.373048,3.3338492,5.436607,4.0288906,1.3461556,1.0371501,No PD
0.42854506,1475.1498998346417,1766.2366687811887,3217.226920540877,0.054963840274360236,-459.7884,125.14739,-12.828301,43.61236,-11.798794,28.279133,-4.9283996,17.98722,-3.8344312,1.781004,11.279047,-1.9585459,8.58445,-4.215613,14.191822,1.3915843,10.246238,2.2705333,-1.315694,0.6329265,No PD
0.40557852,1644.6366062232796,1847.6682917162004,3738.510227822329,0.06155585957001997,-445.24866,111.25156,-11.495965,51.180454,-18.40874,22.668823,-3.176537,12.271934,0.9612064,5.6903853,6.75596,-3.7715902,8.352617,-8.371678,9.754332,0.7261686,2.945593,0.027807517,1.3115754,-3.176708,No PD
0.42651287,1711.0226789768867,1850.9521969362231,3770.8412918737304,0.07197033245066745,-431.8351,117.22381,-12.357126,50.86996,-18.955217,26.953524,-8.982824,10.986263,0.57266355,4.6490493,9.403293,-1.5912607,8.611915,-7.0689683,11.839728,-1.9740367,6.8269286,0.097817704,-0.32636926,0.47744322,No PD
0.3672986,1507.6068656953635,1575.1086630804,3078.222094699822,0.06947899909296276,-349.54544,138.64452,-22.50795,55.206482,-23.509907,18.611511,-5.170513,6.99191,-6.092564,-5.961695,1.606855,-5.4997535,6.366165,-15.401998,0.48919806,-6.2280354,-2.6468208,-2.0091476,-1.5635544,-1.5781416,No PD
